gene	chrom	start	end	bin_index	prediction_stored_as_is	gt_chip_clip0_log1p
ASXL1	chr20	31951125	31951225	523	0.09195732824504375	0.16086019952370115
ASXL1	chr20	31951225	31951325	524	0.10543275393545627	0.10295266154867194
ASXL1	chr20	31951325	31951425	525	0.14102284610271454	0.12583103078171012
ASXL1	chr20	31951425	31951525	526	0.1421275406330824	0.2877586526440618
ASXL1	chr20	31951525	31951625	527	0.17413123786449433	0.3451982781207714
ASXL1	chr20	31951625	31951725	528	0.18500491768121718	0.16014858463126747
ASXL1	chr20	31951725	31951825	529	0.18318080455064772	0.44504702652543954
ASXL1	chr20	31951825	31951925	530	0.18840456753969193	0.05897496031367977
ASXL1	chr20	31951925	31952025	531	0.19112633109092714	0.0
ASXL1	chr20	31952025	31952125	532	0.20389218911528587	0.22878369233038207
ASXL1	chr20	31952125	31952225	533	0.19561100572347642	0.24942492844017
ASXL1	chr20	31952225	31952325	534	0.10669104591012	0.4605161326764481
ASXL1	chr20	31952325	31952425	535	0.09722612008452415	0.29518166690624636
ASXL1	chr20	31952425	31952525	536	0.11026695966720582	0.4346890154277259
ASXL1	chr20	31952525	31952625	537	0.10692816145718098	0.0
ASXL1	chr20	31952625	31952725	538	0.13936220347881317	0.022878369233038206
ASXL1	chr20	31952725	31952825	539	0.12059836350381374	0.20590532309734386
ASXL1	chr20	31952825	31952925	540	0.13790726497769357	0.0
ASXL1	chr20	31952925	31953025	541	0.12166259340941905	0.22878369233038207
ASXL1	chr20	31953025	31953125	542	0.1359477871656418	0.0
ASXL1	chr20	31953125	31953225	543	0.14025145202875136	0.1438793263220309
ASXL1	chr20	31953225	31953325	544	0.1278902553766966	0.0
ASXL1	chr20	31953325	31953425	545	0.1383526974916458	0.0
ASXL1	chr20	31953425	31953525	546	0.1286553055047989	0.0
ASXL1	chr20	31953525	31953625	547	0.12509482726454735	0.0
ASXL1	chr20	31953625	31953725	548	0.12757767803967	0.22878369233038207
ASXL1	chr20	31953725	31953825	549	0.13725380294024944	0.0981225878559545
ASXL1	chr20	31953825	31953925	550	0.1319040387868881	0.3641725820515779
ASXL1	chr20	31953925	31954025	551	0.1284893500059843	0.22878369233038207
ASXL1	chr20	31954025	31954125	552	0.111239515542984	0.22878369233038207
ASXL1	chr20	31954125	31954225	553	0.08592519998550414	0.0
ASXL1	chr20	31954225	31954325	554	0.09143361926078797	0.0
ASXL1	chr20	31954325	31954425	555	0.08917105294764043	0.0
ASXL1	chr20	31954425	31954525	556	0.1018709110468626	0.0
ASXL1	chr20	31954525	31954625	557	0.09814537294209004	0.08444627011618511
ASXL1	chr20	31954625	31954725	558	0.08342436373233796	0.22878369233038207
ASXL1	chr20	31954725	31954825	559	0.09470317266881466	0.0
ASXL1	chr20	31954825	31954925	560	0.11163828909397125	0.0
ASXL1	chr20	31954925	31955025	561	0.12463594473898411	0.0
ASXL1	chr20	31955025	31955125	562	0.13174423858523368	0.0
ASXL1	chr20	31955125	31955225	563	0.1408974975347519	0.0
ASXL1	chr20	31955225	31955325	564	0.10952038459479808	0.22878369233038207
ASXL1	chr20	31955325	31955425	565	0.11725353389978409	0.0
ASXL1	chr20	31955425	31955525	566	0.1324980863928795	0.22878369233038207
ASXL1	chr20	31955525	31955625	567	0.12062864936888218	0.16935063612453624
ASXL1	chr20	31955625	31955725	568	0.12730533562600613	0.22878369233038207
ASXL1	chr20	31955725	31955825	569	0.10643700882792473	0.0
ASXL1	chr20	31955825	31955925	570	0.12276037335395813	0.0
ASXL1	chr20	31955925	31956025	571	0.11269507102668286	0.0
ASXL1	chr20	31956025	31956125	572	0.10637301415205001	0.0
ASXL1	chr20	31956125	31956225	573	0.0890881010890007	0.29651689059956843
ASXL1	chr20	31956225	31956325	574	0.08423620231449604	0.3471917088499077
ASXL1	chr20	31956325	31956425	575	0.10120349198579788	0.11581507595005844
ASXL1	chr20	31956425	31956525	576	0.11528446339070797	0.5180678632052605
ASXL1	chr20	31956525	31956625	577	0.14008059456944466	0.22878369233038207
ASXL1	chr20	31956625	31956725	578	0.1481829534471035	0.0
ASXL1	chr20	31956725	31956825	579	0.14641074612736701	0.45756738466076413
ASXL1	chr20	31956825	31956925	580	0.144741787686944	0.026538732141155895
ASXL1	chr20	31956925	31957025	581	0.13562761895358563	0.19329642769622501
ASXL1	chr20	31957025	31957125	582	0.10735795602202415	0.0
ASXL1	chr20	31957125	31957225	583	0.09619853861629962	0.04423122023525982
ASXL1	chr20	31957225	31957325	584	0.07162220068275929	0.0
ASXL1	chr20	31957325	31957425	585	0.0755060975253582	0.035384976188207865
ASXL1	chr20	31957425	31957525	586	0.09093781530857087	0.120289342196559
ASXL1	chr20	31957525	31957625	587	0.09031073793768883	0.03467336129577416
ASXL1	chr20	31957625	31957725	588	0.0743038146570325	0.13727021539822926
ASXL1	chr20	31957725	31957825	589	0.07441369507461787	0.09151347693215282
ASXL1	chr20	31957825	31957925	590	0.0296760684158653	0.0
ASXL1	chr20	31957925	31958025	591	0.038170556370168925	0.22878369233038207
ASXL1	chr20	31958025	31958125	592	0.07853953886777162	0.22878369233038207
ASXL1	chr20	31958125	31958225	593	0.09834610484540462	0.0
ASXL1	chr20	31958225	31958325	594	0.11393928103148937	0.21734450771386296
ASXL1	chr20	31958325	31958425	595	0.1021056318283081	0.011439184616519103
ASXL1	chr20	31958425	31958525	596	0.1122743059694767	0.22878369233038207
ASXL1	chr20	31958525	31958625	597	0.10808924235403537	0.0
ASXL1	chr20	31958625	31958725	598	0.10054516769945622	0.0
ASXL1	chr20	31958725	31958825	599	0.10514835104346275	0.45756738466076413
ASXL1	chr20	31958825	31958925	600	0.11073412500321865	0.5667384478339177
ASXL1	chr20	31958925	31959025	601	0.09695808067917824	0.22878369233038207
ASXL1	chr20	31959025	31959125	602	0.0971416362375021	0.0
ASXL1	chr20	31959125	31959225	603	0.12165652766823769	0.22878369233038207
ASXL1	chr20	31959225	31959325	604	0.10825276777148246	0.22878369233038207
ASXL1	chr20	31959325	31959425	605	0.12341665305197239	0.0
ASXL1	chr20	31959425	31959525	606	0.11535334020853043	0.13102748725711855
ASXL1	chr20	31959525	31959625	607	0.10906631231307984	0.4700179390898822
ASXL1	chr20	31959625	31959725	608	0.10022607371211052	0.48044575389380234
ASXL1	chr20	31959725	31959825	609	0.09511161580681801	0.3202971692625349
ASXL1	chr20	31959825	31959925	610	0.09718707069754601	0.3660539077286111
ASXL1	chr20	31959925	31960025	611	0.12150647349655629	0.0
ASXL1	chr20	31960025	31960125	612	0.10327951304614544	0.2745404307964585
ASXL1	chr20	31960125	31960225	613	0.11316004119813443	0.31192699593691636
ASXL1	chr20	31960225	31960325	614	0.11284895546734333	0.4349953046038614
ASXL1	chr20	31960325	31960425	615	0.12284136794507504	0.38893227696164934
ASXL1	chr20	31960425	31960525	616	0.11174111887812614	0.48766494999440896
ASXL1	chr20	31960525	31960625	617	0.10807549737393857	0.45756738466076413
ASXL1	chr20	31960625	31960725	618	0.08240418389439583	0.1948219459270416
ASXL1	chr20	31960725	31960825	619	0.09378574021160603	0.15236976292286603
ASXL1	chr20	31960825	31960925	620	0.09581713333725929	0.3317363538790539
ASXL1	chr20	31960925	31961025	621	0.07592468343675136	0.12583103078171012
ASXL1	chr20	31961025	31961125	622	0.07648999080061912	0.5320655890557017
ASXL1	chr20	31961125	31961225	623	0.063936589024961	0.022878369233038206
ASXL1	chr20	31961225	31961325	624	0.057974490188062194	0.4346890154277259
ASXL1	chr20	31961325	31961425	625	0.050584769323468205	0.4533473961448516
ASXL1	chr20	31961425	31961525	626	0.04859411470592022	0.11439184616519103
ASXL1	chr20	31961525	31961625	627	0.0539411972463131	0.45756738466076413
ASXL1	chr20	31961625	31961725	628	0.047346760518848896	0.22878369233038207
ASXL1	chr20	31961725	31961825	629	0.06700412131845951	0.0
ASXL1	chr20	31961825	31961925	630	0.08096213035285472	0.0
ASXL1	chr20	31961925	31962025	631	0.07506159193813801	0.0
ASXL1	chr20	31962025	31962125	632	0.0849604208022356	0.0
ASXL1	chr20	31962125	31962225	633	0.0895749531686306	0.47436876621748536
ASXL1	chr20	31962225	31962325	634	0.09349149666726589	0.5833984154424744
ASXL1	chr20	31962325	31962425	635	0.09752603866159916	0.16416475498560198
ASXL1	chr20	31962425	31962525	636	0.13072590298950673	0.3234116577430127
ASXL1	chr20	31962525	31962625	637	0.12288206830620765	0.22878369233038207
ASXL1	chr20	31962625	31962725	638	0.11988814666867256	0.1863315093262065
ASXL1	chr20	31962725	31962825	639	0.12872427299618722	0.0
ASXL1	chr20	31962825	31962925	640	0.10970350950956345	0.057195923082595516
ASXL1	chr20	31962925	31963025	641	0.13749139226973056	0.17158776924778654
ASXL1	chr20	31963025	31963125	642	0.12428850620985031	0.06863510769911463
ASXL1	chr20	31963125	31963225	643	0.0954788801819086	0.43653935530598076
ASXL1	chr20	31963225	31963325	644	0.08124769039452076	0.22878369233038207
ASXL1	chr20	31963325	31963425	645	0.0488779729232192	0.18302695386430565
ASXL1	chr20	31963425	31963525	646	0.03949528532102704	0.04575673846607641
ASXL1	chr20	31963525	31963625	647	0.05579436272382736	0.42635374395521053
ASXL1	chr20	31963625	31963725	648	0.051246993876993656	0.03431755384955731
ASXL1	chr20	31963725	31963825	649	0.07167955350130796	0.6236134653233995
ASXL1	chr20	31963825	31963925	650	0.0937465351074934	0.011439184616519103
ASXL1	chr20	31963925	31964025	651	0.10178040862083435	0.2859796154129776
ASXL1	chr20	31964025	31964125	652	0.12547791339457035	0.06121209343693005
ASXL1	chr20	31964125	31964225	653	0.11446480482816696	0.22878369233038207
ASXL1	chr20	31964225	31964325	654	0.11835531279444694	0.0
ASXL1	chr20	31964325	31964425	655	0.11977934449911118	0.0
ASXL1	chr20	31964425	31964525	656	0.12082159869372845	0.0
ASXL1	chr20	31964525	31964625	657	0.11566663153469563	0.0
ASXL1	chr20	31964625	31964725	658	0.0913264910876751	0.20590532309734386
ASXL1	chr20	31964725	31964825	659	0.07443233661353588	0.022878369233038206
ASXL1	chr20	31964825	31964925	660	0.062362004444003104	0.22878369233038207
ASXL1	chr20	31964925	31965025	661	0.0721373499184847	0.0
ASXL1	chr20	31965025	31965125	662	0.08000399254262447	0.22029325572954694
ASXL1	chr20	31965125	31965225	663	0.09738038167357445	0.571959230825955
ASXL1	chr20	31965225	31965325	664	0.09129576951265335	0.3431755384955731
ASXL1	chr20	31965325	31965425	665	0.07473569698631763	0.0
ASXL1	chr20	31965425	31965525	666	0.06854695644229651	0.22878369233038207
ASXL1	chr20	31965525	31965625	667	0.060143053270876407	0.0
ASXL1	chr20	31965625	31965725	668	0.07189182803034783	0.45756738466076413
ASXL1	chr20	31965725	31965825	669	0.08711705647408963	0.022878369233038206
ASXL1	chr20	31965825	31965925	670	0.08932991988956929	0.4346890154277259
ASXL1	chr20	31965925	31966025	671	0.10271830044686794	0.22878369233038207
ASXL1	chr20	31966025	31966125	672	0.09898828692734242	0.0
ASXL1	chr20	31966125	31966225	673	0.11913690976798534	0.22878369233038207
ASXL1	chr20	31966225	31966325	674	0.10008363269269466	0.37641191882632485
ASXL1	chr20	31966325	31966425	675	0.10839652620255948	0.2745055289433552
ASXL1	chr20	31966425	31966525	676	0.10578072622418404	0.10814911802408032
ASXL1	chr20	31966525	31966625	677	0.11274830147624015	0.1863315093262065
ASXL1	chr20	31966625	31966725	678	0.1188508428633213	0.0
ASXL1	chr20	31966725	31966825	679	0.09697398863732815	0.22878369233038207
ASXL1	chr20	31966825	31966925	680	0.08844761736690998	0.0
ASXL1	chr20	31966925	31967025	681	0.07502558507025242	0.0
ASXL1	chr20	31967025	31967125	682	0.08182143904268742	0.0
ASXL1	chr20	31967125	31967225	683	0.09499818339943886	0.22878369233038207
ASXL1	chr20	31967225	31967325	684	0.11326687023043633	0.11840801651952557
ASXL1	chr20	31967325	31967425	685	0.11817267499864101	0.05012871626662781
ASXL1	chr20	31967425	31967525	686	0.11046988740563393	0.49921623966303075
ASXL1	chr20	31967525	31967625	687	0.12104326277971268	0.1239497051046767
ASXL1	chr20	31967625	31967725	688	0.10987793274223805	0.022878369233038206
ASXL1	chr20	31967725	31967825	689	0.09724581509828567	0.22878369233038207
ASXL1	chr20	31967825	31967925	690	0.12501133233308792	0.22878369233038207
ASXL1	chr20	31967925	31968025	691	0.10506929710507393	0.3639264625441035
ASXL1	chr20	31968025	31968125	692	0.1227853313088417	0.0
ASXL1	chr20	31968125	31968225	693	0.11211178489029408	0.0
ASXL1	chr20	31968225	31968325	694	0.09975713670253754	0.45756738466076413
ASXL1	chr20	31968325	31968425	695	0.11975752666592598	0.7158036552948829
ASXL1	chr20	31968425	31968525	696	0.14183814093470573	0.09151347693215284
ASXL1	chr20	31968525	31968625	697	0.1447536541521549	0.3476466288983928
ASXL1	chr20	31968625	31968725	698	0.1504332108795643	0.32395753217065265
ASXL1	chr20	31968725	31968825	699	0.13051113106310366	0.22878369233038207
ASXL1	chr20	31968825	31968925	700	0.13385951168835164	0.0
ASXL1	chr20	31968925	31969025	701	0.1241991464048624	0.0
ASXL1	chr20	31969025	31969125	702	0.12004604674875737	0.0
ASXL1	chr20	31969125	31969225	703	0.10231458924710751	0.0
ASXL1	chr20	31969225	31969325	704	0.10670981518924236	0.0
ASXL1	chr20	31969325	31969425	705	0.09333999618887902	0.0
ASXL1	chr20	31969425	31969525	706	0.09149923630058765	0.0
ASXL1	chr20	31969525	31969625	707	0.08434923239052296	0.12323809021224301
ASXL1	chr20	31969625	31969725	708	0.06872345220297575	0.24942492844016997
ASXL1	chr20	31969725	31969825	709	0.060383839979767796	0.28720220287994785
ASXL1	chr20	31969825	31969925	710	0.06625201623886824	0.23173244034606605
ASXL1	chr20	31969925	31970025	711	0.052354221716523174	0.22878369233038207
ASXL1	chr20	31970025	31970125	712	0.05413629584014416	0.0
ASXL1	chr20	31970125	31970225	713	0.05308729521930218	0.0
ASXL1	chr20	31970225	31970325	714	0.04616129070520401	0.0
ASXL1	chr20	31970325	31970425	715	0.0480536575242877	0.2745404307964585
ASXL1	chr20	31970425	31970525	716	0.04540958136320114	0.2516620615634203
ASXL1	chr20	31970525	31970625	717	0.03861131194978953	0.5571687874368729
ASXL1	chr20	31970625	31970725	718	0.0365792478621006	0.12583103078171015
ASXL1	chr20	31970725	31970825	719	0.04891062319278717	0.10295266154867193
ASXL1	chr20	31970825	31970925	720	0.05716964934021235	0.04717996825094382
ASXL1	chr20	31970925	31971025	721	0.05830540355294943	0.0
ASXL1	chr20	31971025	31971125	722	0.0826294058561325	0.22878369233038207
ASXL1	chr20	31971125	31971225	723	0.07672767352312804	0.0
ASXL1	chr20	31971225	31971325	724	0.08009709626436233	0.22878369233038207
ASXL1	chr20	31971325	31971425	725	0.08260552816092968	0.0
ASXL1	chr20	31971425	31971525	726	0.08761981919407845	0.0
ASXL1	chr20	31971525	31971625	727	0.07564534060657024	0.22878369233038207
ASXL1	chr20	31971625	31971725	728	0.08896298587322235	0.22878369233038207
ASXL1	chr20	31971725	31971825	729	0.06575665771961212	0.6676228925678142
ASXL1	chr20	31971825	31971925	730	0.04626264065504074	0.4834050772459604
ASXL1	chr20	31971925	31972025	731	0.054397703744471074	0.2478994102093534
ASXL1	chr20	31972025	31972125	732	0.059574180468916896	0.28597961541297756
ASXL1	chr20	31972125	31972225	733	0.05537489183247089	0.08444627011618511
ASXL1	chr20	31972225	31972325	734	0.07942907471209765	0.0
ASXL1	chr20	31972325	31972425	735	0.09955401048064232	0.0
ASXL1	chr20	31972425	31972525	736	0.09443042449653148	0.0
ASXL1	chr20	31972525	31972625	737	0.12246666796505451	0.0
ASXL1	chr20	31972625	31972725	738	0.10766500592231751	0.0
ASXL1	chr20	31972725	31972825	739	0.10196440108120441	0.39518558043923435
ASXL1	chr20	31972825	31972925	740	0.08444032356142998	0.08668340323943541
ASXL1	chr20	31972925	31973025	741	0.0841381523013115	0.29934362237521356
ASXL1	chr20	31973025	31973125	742	0.09101963922381401	0.10991757991869046
ASXL1	chr20	31973125	31973225	743	0.08433598339557648	0.0
ASXL1	chr20	31973225	31973325	744	0.09565297953784466	0.0
ASXL1	chr20	31973325	31973425	745	0.08291980572044849	0.22878369233038207
ASXL1	chr20	31973425	31973525	746	0.11140387378633022	0.2781993708257176
ASXL1	chr20	31973525	31973625	747	0.10517551988363266	0.0
ASXL1	chr20	31973625	31973725	748	0.1401778170466423	0.22878369233038207
ASXL1	chr20	31973725	31973825	749	0.13351557314395904	0.0
ASXL1	chr20	31973825	31973925	750	0.13116017639636993	0.0
ASXL1	chr20	31973925	31974025	751	0.12170650087296962	0.2033123825278767
ASXL1	chr20	31974025	31974125	752	0.11814388215541839	0.22878369233038207
ASXL1	chr20	31974125	31974225	753	0.12065174743533134	0.0
ASXL1	chr20	31974225	31974325	754	0.11727838791906833	0.22878369233038207
ASXL1	chr20	31974325	31974425	755	0.10082112543284893	0.05897496031367977
ASXL1	chr20	31974425	31974525	756	0.0977546713501215	0.0
ASXL1	chr20	31974525	31974625	757	0.07992562837898731	0.2730149125656418
ASXL1	chr20	31974625	31974725	758	0.07173040121793747	0.11617088339627529
ASXL1	chr20	31974725	31974825	759	0.1052208499610424	0.6868392484578044
ASXL1	chr20	31974825	31974925	760	0.09974394984543324	0.22878369233038207
ASXL1	chr20	31974925	31975025	761	0.14244944401085377	0.27437565809838
ASXL1	chr20	31975025	31975125	762	0.12955354176461698	0.0
ASXL1	chr20	31975125	31975225	763	0.13191822528839112	0.0
ASXL1	chr20	31975225	31975325	764	0.12976809844374657	0.5769761956564148
ASXL1	chr20	31975325	31975425	765	0.12654263973236085	0.22878369233038207
ASXL1	chr20	31975425	31975525	766	0.11032427899539471	0.35344501232749237
ASXL1	chr20	31975525	31975625	767	0.0847185318171978	0.17158776924778654
ASXL1	chr20	31975625	31975725	768	0.056718397177755835	0.6863510769911463
ASXL1	chr20	31975725	31975825	769	0.04366875622421503	0.09151347693215284
ASXL1	chr20	31975825	31975925	770	0.06353507719933987	0.5335232181761141
ASXL1	chr20	31975925	31976025	771	0.055716173499822615	0.0
ASXL1	chr20	31976025	31976125	772	0.0774857385456562	0.43622989028616443
ASXL1	chr20	31976125	31976225	773	0.06418378628790379	0.0
ASXL1	chr20	31976225	31976325	774	0.060127061791718006	0.04128247221957584
ASXL1	chr20	31976325	31976425	775	0.08656775794923305	0.22878369233038207
ASXL1	chr20	31976425	31976525	776	0.07724053695797921	0.22878369233038207
ASXL1	chr20	31976525	31976625	777	0.10319611124694347	0.0
ASXL1	chr20	31976625	31976725	778	0.1029029517620802	0.0
ASXL1	chr20	31976725	31976825	779	0.09899907380342483	0.22878369233038207
ASXL1	chr20	31976825	31976925	780	0.10894595123827458	0.0
ASXL1	chr20	31976925	31977025	781	0.1284953896701336	0.0
ASXL1	chr20	31977025	31977125	782	0.12120545834302902	0.0
ASXL1	chr20	31977125	31977225	783	0.10606346063315869	0.21698585450992902
ASXL1	chr20	31977225	31977325	784	0.10951519541442395	0.2804379268278264
ASXL1	chr20	31977325	31977425	785	0.10080755181610584	0.1268984531203607
ASXL1	chr20	31977425	31977525	786	0.10547834523022175	0.0
ASXL1	chr20	31977525	31977625	787	0.11121557362377643	0.3132299624465672
ASXL1	chr20	31977625	31977725	788	0.09515717305243016	0.32065297670875176
ASXL1	chr20	31977725	31977825	789	0.11099641464650631	0.15308137781529974
ASXL1	chr20	31977825	31977925	790	0.104012870490551	0.22878369233038207
ASXL1	chr20	31977925	31978025	791	0.09894130408763885	0.22878369233038207
ASXL1	chr20	31978025	31978125	792	0.09481986761093139	0.22878369233038207
ASXL1	chr20	31978125	31978225	793	0.09946062289178371	0.9868465004227951
ASXL1	chr20	31978225	31978325	794	0.11572194330394268	0.3202971692625349
ASXL1	chr20	31978325	31978425	795	0.0872807615250349	0.9074961917027777
ASXL1	chr20	31978425	31978525	796	0.07393099255859852	0.31281929779708584
ASXL1	chr20	31978525	31978625	797	0.05672288272529841	0.16635641091927497
ASXL1	chr20	31978625	31978725	798	0.061974474713206294	0.22440873395168104
ASXL1	chr20	31978725	31978825	799	0.07438645035028457	0.33160585834692624
ASXL1	chr20	31978825	31978925	800	0.09004217907786369	0.22878369233038207
ASXL1	chr20	31978925	31979025	801	0.09922753185033799	0.22878369233038207
ASXL1	chr20	31979025	31979125	802	0.0749154783040285	0.0
ASXL1	chr20	31979125	31979225	803	0.0929093860834837	0.11840801651952558
ASXL1	chr20	31979225	31979325	804	0.06941939990967512	0.0
ASXL1	chr20	31979325	31979425	805	0.0895299855619669	0.0
ASXL1	chr20	31979425	31979525	806	0.09841106310486794	0.22878369233038207
ASXL1	chr20	31979525	31979625	807	0.09123373173177242	0.0
ASXL1	chr20	31979625	31979725	808	0.10956729479134082	0.0
ASXL1	chr20	31979725	31979825	809	0.1127555250376463	0.0
ASXL1	chr20	31979825	31979925	810	0.11709460452198982	0.0
ASXL1	chr20	31979925	31980025	811	0.1180760857462883	0.0
ASXL1	chr20	31980025	31980125	812	0.10855107694864273	0.0
ASXL1	chr20	31980125	31980225	813	0.08604940637946129	0.0
ASXL1	chr20	31980225	31980325	814	0.11974560208618641	0.0
ASXL1	chr20	31980325	31980425	815	0.10748199492692947	0.3712503642040195
ASXL1	chr20	31980425	31980525	816	0.12479562595486642	0.08007429231563372
ASXL1	chr20	31980525	31980625	817	0.13184414088726043	0.16935063612453624
ASXL1	chr20	31980625	31980725	818	0.11985372297465802	0.22878369233038207
ASXL1	chr20	31980725	31980825	819	0.10692955873906612	0.0
ASXL1	chr20	31980825	31980925	820	0.11096225753426552	0.0
ASXL1	chr20	31980925	31981025	821	0.09388962909579276	0.0
ASXL1	chr20	31981025	31981125	822	0.08721885807812214	0.0
ASXL1	chr20	31981125	31981225	823	0.09657161116600037	0.03431755384955731
ASXL1	chr20	31981225	31981325	824	0.09889628775417805	0.19446613848082475
ASXL1	chr20	31981325	31981425	825	0.11950314797461033	0.22878369233038207
ASXL1	chr20	31981425	31981525	826	0.09948338955640793	0.22878369233038207
ASXL1	chr20	31981525	31981625	827	0.10014077469706535	0.05012871626662781
ASXL1	chr20	31981625	31981725	828	0.10163915865123271	0.0
ASXL1	chr20	31981725	31981825	829	0.10926639929413795	0.0
ASXL1	chr20	31981825	31981925	830	0.11326228402554989	0.0
ASXL1	chr20	31981925	31982025	831	0.11646715961396695	0.22878369233038207
ASXL1	chr20	31982025	31982125	832	0.13084704451262952	0.12478475911600782
ASXL1	chr20	31982125	31982225	833	0.11036315895617008	0.3884903630018822
ASXL1	chr20	31982225	31982325	834	0.10691237390041351	0.343175538495573
ASXL1	chr20	31982325	31982425	835	0.11285029254853725	0.5719592308259552
ASXL1	chr20	31982425	31982525	836	0.08235719516873359	0.33895554997966065
ASXL1	chr20	31982525	31982625	837	0.0790157424286008	0.6364092518622606
ASXL1	chr20	31982625	31982725	838	0.09646766804158688	0.18633150932620648
ASXL1	chr20	31982725	31982825	839	0.09198740072548389	0.45756738466076413
ASXL1	chr20	31982825	31982925	840	0.11667911544442176	0.0
ASXL1	chr20	31982925	31983025	841	0.09781350858509541	0.0
ASXL1	chr20	31983025	31983125	842	0.09182543829083442	0.0
ASXL1	chr20	31983125	31983225	843	0.08937536366283894	0.22878369233038207
ASXL1	chr20	31983225	31983325	844	0.09371949017047881	0.0
ASXL1	chr20	31983325	31983425	845	0.10678276300430298	0.16014858463126747
ASXL1	chr20	31983425	31983525	846	0.1270158362388611	0.2974188000294966
ASXL1	chr20	31983525	31983625	847	0.11476396605372428	0.22878369233038207
ASXL1	chr20	31983625	31983725	848	0.1191877606511116	0.0
ASXL1	chr20	31983725	31983825	849	0.10806926928460597	0.0
ASXL1	chr20	31983825	31983925	850	0.08785654559731483	0.22878369233038207
ASXL1	chr20	31983925	31984025	851	0.1051169729232788	0.16086019952370115
ASXL1	chr20	31984025	31984125	852	0.09514006167650223	0.0
ASXL1	chr20	31984125	31984225	853	0.10448989555239678	0.0
ASXL1	chr20	31984225	31984325	854	0.11855119056999683	0.22878369233038207
ASXL1	chr20	31984325	31984425	855	0.10606445752084255	0.0
ASXL1	chr20	31984425	31984525	856	0.10665298223495484	0.06746539691451488
ASXL1	chr20	31984525	31984625	857	0.10278394795954228	0.09151347693215284
ASXL1	chr20	31984625	31984725	858	0.11791793420910836	0.2981304149219304
ASXL1	chr20	31984725	31984825	859	0.1199292165786028	0.29294453378299606
ASXL1	chr20	31984825	31984925	860	0.10197884373366833	0.27454043079645846
ASXL1	chr20	31984925	31985025	861	0.11795949250459671	0.2859796154129776
ASXL1	chr20	31985025	31985125	862	0.10283957399427891	0.17158776924778654
ASXL1	chr20	31985125	31985225	863	0.10531145080924034	0.22878369233038207
ASXL1	chr20	31985225	31985325	864	0.11718081340193748	0.0
ASXL1	chr20	31985325	31985425	865	0.1305563896894455	0.0
ASXL1	chr20	31985425	31985525	866	0.12420549809932709	0.22878369233038207
ASXL1	chr20	31985525	31985625	867	0.12320328116416931	0.22878369233038207
ASXL1	chr20	31985625	31985725	868	0.05977230746299028	0.0
ASXL1	chr20	31985725	31985825	869	0.04293969001621008	0.0
ASXL1	chr20	31985825	31985925	870	0.04517205610871315	0.0
ASXL1	chr20	31985925	31986025	871	0.042397375665605065	0.0
ASXL1	chr20	31986025	31986125	872	0.03647382989525795	0.0
ASXL1	chr20	31986125	31986225	873	0.051966457068920134	0.0
ASXL1	chr20	31986225	31986325	874	0.05624008547514677	0.0
ASXL1	chr20	31986325	31986425	875	0.0498673165589571	0.0
ASXL1	chr20	31986425	31986525	876	0.06268003202974796	0.0
ASXL1	chr20	31986525	31986625	877	0.06873560652136802	0.0
ASXL1	chr20	31986625	31986725	878	0.08805569730699063	0.22878369233038207
ASXL1	chr20	31986725	31986825	879	0.07846925280988216	0.30885798464601577
ASXL1	chr20	31986825	31986925	880	0.1030129636824131	0.5147633077433595
ASXL1	chr20	31986925	31987025	881	0.09394145131111145	0.5844097852550734
ASXL1	chr20	31987025	31987125	882	0.06910960476845503	0.48871122166011133
ASXL1	chr20	31987125	31987225	883	0.07129041761159897	0.10142714331785534
ASXL1	chr20	31987225	31987325	884	0.09639449685811996	0.16014858463126747
ASXL1	chr20	31987325	31987425	885	0.059423755928874014	0.06863510769911461
ASXL1	chr20	31987425	31987525	886	0.06708217781037092	0.09151347693215284
ASXL1	chr20	31987525	31987625	887	0.11444485962390899	0.13727021539822923
ASXL1	chr20	31987625	31987725	888	0.12308236978948116	0.0
ASXL1	chr20	31987725	31987825	889	0.12150294065475464	0.5859670294953123
ASXL1	chr20	31987825	31987925	890	0.12476738445460796	0.22029325572954694
ASXL1	chr20	31987925	31988025	891	0.13161576397716998	0.22878369233038207
ASXL1	chr20	31988025	31988125	892	0.12333400040864945	0.3701691906852142
ASXL1	chr20	31988125	31988225	893	0.12227441921830177	0.45756738466076413
ASXL1	chr20	31988225	31988325	894	0.11875705026090146	0.3047395258457321
ASXL1	chr20	31988325	31988425	895	0.10843273513019085	0.0
ASXL1	chr20	31988425	31988525	896	0.10115351058542728	0.10142714331785534
ASXL1	chr20	31988525	31988625	897	0.09785588040947914	0.19446613848082475
ASXL1	chr20	31988625	31988725	898	0.11032764166593552	0.01733668064788708
ASXL1	chr20	31988725	31988825	899	0.11651047356426716	0.0
ASXL1	chr20	31988825	31988925	900	0.1126453310251236	0.0
ASXL1	chr20	31988925	31989025	901	0.1033253613114357	0.0
ASXL1	chr20	31989025	31989125	902	0.13102507449686526	0.0
ASXL1	chr20	31989125	31989225	903	0.12226278766989708	0.0
ASXL1	chr20	31989225	31989325	904	0.13393172562122346	0.0
ASXL1	chr20	31989325	31989425	905	0.13262227609753607	0.0
ASXL1	chr20	31989425	31989525	906	0.1451676931977272	0.22878369233038207
ASXL1	chr20	31989525	31989625	907	0.14062567330896855	0.011439184616519103
